EmployeeID,Age,AgeGroup,Gender,MaritalStatus,Department,JobRole,Region,EducationLevel,EducationField,MonthlyIncome,PercentSalaryHike,StockOptionLevel,YearsAtCompany,YearsWithCurrManager,NumCompaniesWorked,TrainingTimesLastYear,BusinessTravel,DistanceFromHome,OverTime,JobSatisfaction,WorkLifeBalance,EnvironmentSatisfaction,RelationshipSatisfaction,JobInvolvement,PerformanceRating,StandardHours,EmployeeCount,Over18,Attrition
EMP2272,34,31-45,Male,Married,Research & Development,Manufacturing Director,South,3,Life Sciences,7612,12,2,3,4,1,2,Travel_Frequently,3,No,3,2,4,3,2,3,80,1,Y,No
EMP2273,53,46+,Female,Divorced,Research & Development,Healthcare Representative,South,2,Life Sciences,7875,19,1,18,17,5,4,Travel_Rarely,1,No,1,3,4,4,1,3,80,1,Y,No
EMP2274,46,46+,Female,Married,Sales,Sales Representative,North,4,Medical,9446,20,0,13,2,2,2,Travel_Rarely,19,Yes,1,2,4,1,4,3,80,1,Y,No
EMP2275,24,18-30,Male,Married,Research & Development,Healthcare Representative,West,4,Life Sciences,7877,25,1,3,5,5,1,Travel_Frequently,1,No,2,2,3,4,3,3,80,1,Y,No
EMP2276,41,31-45,Male,Single,Sales,Sales Executive,East,2,Medical,6211,15,1,5,0,2,2,Travel_Rarely,8,Yes,4,1,3,4,3,3,80,1,Y,No
EMP2277,41,31-45,Male,Single,Sales,Manager,West,2,Life Sciences,7514,21,1,0,2,1,3,Travel_Rarely,9,No,1,3,3,4,3,3,80,1,Y,Yes
EMP2278,24,18-30,Male,Single,Human Resources,Human Resources,South,3,Life Sciences,5727,23,3,2,0,2,3,Travel_Rarely,2,Yes,2,3,1,3,3,4,80,1,Y,No
EMP2279,41,31-45,Male,Married,Sales,Sales Executive,West,3,Life Sciences,7117,14,0,8,7,1,2,Travel_Rarely,29,No,3,3,2,3,3,3,80,1,Y,No
EMP2280,52,46+,Male,Married,Research & Development,Research Scientist,West,2,Life Sciences,7816,20,1,7,7,1,3,Non-Travel,1,No,3,3,3,3,4,3,80,1,Y,No
EMP2281,25,18-30,Male,Married,Research & Development,Research Scientist,East,2,Medical,6745,20,0,3,1,1,3,Travel_Rarely,8,Yes,1,3,1,3,2,3,80,1,Y,No
EMP2282,27,18-30,Male,Married,Research & Development,Research Scientist,West,2,Medical,6440,25,1,11,1,5,1,Travel_Rarely,5,Yes,4,3,4,4,4,3,80,1,Y,No
EMP2283,47,46+,Female,Single,Research & Development,Research Scientist,South,3,Life Sciences,9101,14,1,1,4,7,1,Travel_Rarely,2,No,3,3,3,1,3,3,80,1,Y,No
EMP2284,36,31-45,Male,Married,Sales,Sales Executive,North,4,Life Sciences,8563,17,0,4,5,7,2,Travel_Rarely,1,No,3,3,3,3,4,3,80,1,Y,No
EMP2285,42,31-45,Male,Divorced,Research & Development,Healthcare Representative,East,3,Life Sciences,8637,13,3,4,4,6,3,Travel_Rarely,12,No,1,2,1,1,1,3,80,1,Y,No
EMP2286,40,31-45,Male,Divorced,Research & Development,Laboratory Technician,East,3,Life Sciences,8498,19,0,2,17,6,5,Travel_Rarely,22,No,3,2,3,3,1,3,80,1,Y,Yes
EMP2287,37,31-45,Female,Single,Sales,Sales Executive,East,2,Technical Degree,6210,15,0,21,8,0,2,Travel_Rarely,1,No,4,3,2,4,3,3,80,1,Y,No
EMP2288,23,18-30,Female,Married,Research & Development,Research Scientist,North,3,Life Sciences,8249,21,2,8,2,5,3,Travel_Rarely,1,No,2,4,1,2,4,3,80,1,Y,No
EMP2289,43,31-45,Male,Divorced,Sales,Sales Representative,South,2,Marketing,6321,19,0,5,1,5,1,Travel_Frequently,29,Yes,2,2,4,4,3,3,80,1,Y,No
EMP2290,44,31-45,Male,Married,Sales,Sales Executive,South,3,Technical Degree,5885,11,0,5,3,1,4,Travel_Rarely,1,No,1,2,2,1,3,3,80,1,Y,Yes
EMP2291,34,31-45,Male,Married,Research & Development,Manufacturing Director,South,3,Life Sciences,6434,20,1,1,6,4,3,Travel_Rarely,6,Yes,4,3,3,3,1,3,80,1,Y,No
EMP2292,33,31-45,Female,Married,Sales,Manager,East,1,Medical,7381,22,1,3,2,2,3,Travel_Rarely,6,No,1,3,1,3,3,3,80,1,Y,Yes
EMP2293,21,18-30,Female,Married,Research & Development,Healthcare Representative,East,1,Other,6430,24,3,7,5,7,1,Travel_Frequently,2,No,4,3,4,2,3,4,80,1,Y,No
EMP2294,42,31-45,Female,Married,Research & Development,Research Scientist,North,1,Technical Degree,9134,18,1,18,0,4,0,Travel_Rarely,9,No,2,4,3,1,3,3,80,1,Y,No
EMP2295,42,31-45,Male,Single,Research & Development,Laboratory Technician,South,3,Medical,6772,12,2,11,10,8,3,Travel_Rarely,26,No,3,3,3,4,3,3,80,1,Y,No
EMP2296,33,31-45,Female,Married,Sales,Manager,North,4,Marketing,10124,25,2,2,5,1,1,Travel_Rarely,5,No,3,3,4,3,3,4,80,1,Y,No
EMP2297,44,31-45,Female,Divorced,Sales,Sales Representative,North,1,Technical Degree,6679,24,1,3,2,0,1,Travel_Rarely,12,No,1,3,3,1,3,3,80,1,Y,Yes
EMP2298,30,18-30,Female,Divorced,Sales,Manager,West,4,Life Sciences,4987,18,0,0,1,9,1,Travel_Rarely,9,No,3,2,1,4,4,3,80,1,Y,No
EMP2299,42,31-45,Male,Single,Research & Development,Research Scientist,West,1,Human Resources,10194,14,1,0,0,0,1,Travel_Rarely,5,Yes,2,3,3,2,3,3,80,1,Y,No
EMP2300,26,18-30,Male,Married,Research & Development,Healthcare Representative,South,4,Medical,5907,12,0,4,6,2,3,Travel_Rarely,1,No,1,3,2,4,3,3,80,1,Y,Yes
EMP2301,33,31-45,Male,Single,Sales,Sales Representative,East,3,Medical,6462,23,0,5,5,4,2,Travel_Rarely,12,Yes,4,2,3,3,4,3,80,1,Y,No
EMP2302,33,31-45,Male,Divorced,Human Resources,Manager,West,3,Other,6393,12,1,2,3,7,2,Travel_Rarely,4,No,1,2,3,2,2,3,80,1,Y,No
EMP2303,36,31-45,Male,Single,Sales,Sales Representative,West,3,Technical Degree,7712,23,3,7,0,1,2,Travel_Rarely,2,No,3,3,4,1,1,3,80,1,Y,No
EMP2304,33,31-45,Female,Married,Research & Development,Manufacturing Director,North,3,Life Sciences,6690,16,0,8,1,0,4,Travel_Rarely,26,No,2,3,2,3,3,3,80,1,Y,No
EMP2305,35,31-45,Female,Single,Research & Development,Healthcare Representative,West,4,Life Sciences,9447,13,0,2,2,3,4,Travel_Rarely,13,No,1,3,2,1,3,3,80,1,Y,No
EMP2306,42,31-45,Female,Married,Human Resources,Human Resources,South,4,Medical,8664,21,1,9,1,2,2,Travel_Frequently,29,Yes,3,2,4,1,3,3,80,1,Y,Yes
EMP2307,32,31-45,Male,Married,Research & Development,Manufacturing Director,South,3,Marketing,7582,24,0,1,2,2,2,Travel_Rarely,2,No,3,3,4,4,2,4,80,1,Y,No
EMP2308,20,18-30,Male,Married,Research & Development,Research Scientist,North,1,Medical,7389,24,0,5,1,6,2,Travel_Rarely,16,Yes,2,2,4,3,3,4,80,1,Y,No
EMP2309,54,46+,Female,Married,Research & Development,Manufacturing Director,South,1,Other,8438,20,1,11,1,5,2,Travel_Rarely,8,Yes,3,3,3,2,3,3,80,1,Y,No
EMP2310,50,46+,Male,Married,Research & Development,Research Scientist,North,4,Technical Degree,9069,13,0,5,4,6,3,Travel_Rarely,29,No,2,3,1,3,3,3,80,1,Y,Yes
EMP2311,22,18-30,Male,Married,Sales,Sales Representative,North,3,Medical,8457,19,0,16,8,1,2,Travel_Frequently,26,Yes,4,3,4,3,3,3,80,1,Y,No
EMP2312,41,31-45,Female,Single,Human Resources,Manager,South,3,Life Sciences,7634,15,2,0,1,4,2,Travel_Rarely,29,No,2,3,1,3,3,3,80,1,Y,No
EMP2313,31,31-45,Female,Single,Research & Development,Research Scientist,West,3,Medical,6297,24,1,6,4,9,2,Travel_Frequently,27,No,2,3,1,3,4,3,80,1,Y,Yes
EMP2314,39,31-45,Male,Married,Research & Development,Manufacturing Director,West,4,Marketing,7499,17,0,5,0,3,5,Travel_Rarely,1,No,4,3,2,4,4,3,80,1,Y,Yes
EMP2315,39,31-45,Female,Married,Research & Development,Healthcare Representative,South,3,Medical,8142,22,1,7,3,1,4,Non-Travel,12,Yes,1,3,3,3,3,3,80,1,Y,No
EMP2316,34,31-45,Female,Single,Research & Development,Healthcare Representative,West,4,Medical,5242,15,0,12,10,9,3,Travel_Frequently,2,No,2,1,1,2,4,3,80,1,Y,No
EMP2317,29,18-30,Female,Married,Research & Development,Research Scientist,West,4,Medical,6960,12,3,9,0,3,2,Travel_Rarely,10,No,2,3,4,1,3,3,80,1,Y,Yes
EMP2318,30,18-30,Female,Single,Research & Development,Laboratory Technician,West,3,Life Sciences,7279,21,0,10,1,6,2,Travel_Rarely,29,No,4,3,1,1,4,3,80,1,Y,No
EMP2319,25,18-30,Male,Married,Sales,Sales Representative,North,2,Life Sciences,5699,21,2,2,0,1,4,Travel_Frequently,1,No,4,3,1,1,3,3,80,1,Y,No
EMP2320,26,18-30,Female,Divorced,Sales,Sales Executive,East,4,Medical,5271,18,2,3,3,4,1,Travel_Rarely,7,No,4,3,3,2,3,3,80,1,Y,No
EMP2321,33,31-45,Male,Single,Sales,Manager,West,3,Life Sciences,6401,19,1,6,4,7,3,Travel_Rarely,11,Yes,3,3,3,3,2,3,80,1,Y,No
EMP2322,27,18-30,Male,Married,Sales,Manager,East,4,Life Sciences,8275,21,0,5,0,3,2,Travel_Rarely,2,No,3,2,4,1,3,3,80,1,Y,No
EMP2323,41,31-45,Female,Married,Human Resources,Human Resources,South,1,Life Sciences,7647,12,2,22,0,1,2,Travel_Rarely,2,No,3,2,4,4,2,3,80,1,Y,No
EMP2324,47,46+,Male,Married,Sales,Sales Executive,South,1,Medical,7374,12,0,1,8,1,2,Non-Travel,1,No,2,4,2,3,3,4,80,1,Y,No
EMP2325,29,18-30,Female,Married,Human Resources,Human Resources,East,4,Life Sciences,6637,14,0,3,2,1,4,Travel_Rarely,1,Yes,4,3,4,4,3,3,80,1,Y,No
EMP2326,39,31-45,Female,Married,Research & Development,Laboratory Technician,South,3,Technical Degree,7926,23,0,5,2,2,1,Travel_Rarely,9,No,1,1,3,3,3,3,80,1,Y,Yes
EMP2327,38,31-45,Female,Single,Sales,Sales Executive,North,3,Medical,7623,25,1,14,11,4,3,Travel_Frequently,6,No,2,3,3,4,3,3,80,1,Y,Yes
EMP2328,41,31-45,Female,Married,Research & Development,Manufacturing Director,South,4,Medical,8803,18,0,18,1,1,4,Travel_Rarely,1,No,4,2,4,4,3,3,80,1,Y,No
EMP2329,37,31-45,Male,Married,Research & Development,Manufacturing Director,West,3,Marketing,8348,15,3,2,9,1,5,Travel_Rarely,29,No,4,3,4,4,2,4,80,1,Y,No
EMP2330,44,31-45,Male,Divorced,Research & Development,Laboratory Technician,West,3,Life Sciences,9122,15,0,0,14,2,2,Travel_Rarely,9,Yes,1,3,2,3,3,3,80,1,Y,Yes
EMP2331,41,31-45,Male,Married,Research & Development,Laboratory Technician,North,1,Medical,6026,17,1,3,1,2,2,Non-Travel,6,No,1,3,2,3,1,4,80,1,Y,No
EMP2332,24,18-30,Male,Married,Research & Development,Laboratory Technician,West,4,Human Resources,6947,22,0,3,2,3,5,Travel_Rarely,2,No,3,3,3,3,3,3,80,1,Y,No
EMP2333,41,31-45,Male,Married,Sales,Sales Representative,South,4,Marketing,8217,14,0,30,3,4,2,Travel_Rarely,9,No,3,2,1,3,3,3,80,1,Y,No
EMP2334,42,31-45,Male,Married,Human Resources,Manager,East,2,Other,5800,22,0,3,8,7,2,Travel_Rarely,4,No,3,2,3,2,4,3,80,1,Y,No
EMP2335,28,18-30,Female,Married,Human Resources,Manager,East,4,Marketing,5831,19,3,2,1,1,2,Travel_Rarely,10,Yes,2,3,3,2,3,4,80,1,Y,No
EMP2336,37,31-45,Female,Divorced,Research & Development,Healthcare Representative,West,4,Life Sciences,8098,14,0,3,6,3,0,Non-Travel,10,No,4,2,4,2,3,4,80,1,Y,No
EMP2337,40,31-45,Female,Divorced,Sales,Sales Executive,West,3,Life Sciences,7297,18,1,3,14,2,2,Non-Travel,1,Yes,2,4,2,2,3,3,80,1,Y,No
EMP2338,34,31-45,Female,Single,Research & Development,Manufacturing Director,South,3,Medical,7979,13,0,12,7,0,3,Travel_Rarely,21,No,3,3,2,1,3,3,80,1,Y,No
EMP2339,43,31-45,Male,Single,Sales,Sales Executive,West,3,Life Sciences,6722,16,1,0,9,3,3,Travel_Rarely,6,Yes,3,2,4,3,2,3,80,1,Y,No
EMP2340,55,46+,Male,Married,Sales,Sales Executive,North,2,Life Sciences,9461,11,0,2,4,6,0,Travel_Rarely,4,No,1,3,3,2,4,3,80,1,Y,Yes
EMP2341,26,18-30,Male,Married,Sales,Sales Executive,East,4,Technical Degree,6567,17,0,23,9,0,3,Travel_Rarely,28,No,2,2,4,3,3,3,80,1,Y,No
EMP2342,23,18-30,Female,Married,Research & Development,Research Scientist,East,4,Life Sciences,7414,21,1,1,0,0,2,Travel_Frequently,5,No,4,2,4,4,3,3,80,1,Y,No
EMP2343,37,31-45,Male,Married,Human Resources,Manager,East,3,Life Sciences,6516,17,0,9,4,4,2,Travel_Frequently,11,No,4,3,4,3,1,3,80,1,Y,No
EMP2344,44,31-45,Female,Married,Research & Development,Research Scientist,North,3,Technical Degree,8802,23,1,3,5,4,5,Travel_Rarely,9,No,1,4,3,4,2,3,80,1,Y,No
EMP2345,34,31-45,Male,Single,Research & Development,Laboratory Technician,West,2,Technical Degree,9325,12,0,6,2,2,2,Travel_Rarely,1,No,4,3,3,1,3,3,80,1,Y,No
EMP2346,51,46+,Male,Married,Research & Development,Laboratory Technician,North,1,Life Sciences,7825,15,1,0,0,4,3,Travel_Rarely,29,No,2,3,1,4,4,3,80,1,Y,No
EMP2347,23,18-30,Male,Single,Research & Development,Manufacturing Director,North,3,Technical Degree,6186,14,0,2,3,8,2,Travel_Rarely,5,No,3,3,4,2,3,4,80,1,Y,No
EMP2348,43,31-45,Male,Married,Research & Development,Research Scientist,East,1,Technical Degree,6643,20,0,4,0,1,3,Travel_Rarely,4,Yes,1,1,4,4,2,3,80,1,Y,Yes
EMP2349,29,18-30,Male,Divorced,Human Resources,Human Resources,South,3,Medical,6248,23,1,1,1,1,2,Travel_Frequently,22,No,4,2,1,2,2,3,80,1,Y,No
EMP2350,49,46+,Female,Single,Sales,Sales Representative,West,3,Life Sciences,8134,19,0,5,2,1,2,Travel_Rarely,6,No,1,3,1,4,4,3,80,1,Y,No
EMP2351,52,46+,Female,Single,Human Resources,Manager,South,4,Life Sciences,8621,22,1,1,17,4,2,Travel_Rarely,10,Yes,3,4,4,1,3,3,80,1,Y,No
EMP2352,29,18-30,Male,Single,Research & Development,Laboratory Technician,North,2,Medical,7481,23,1,7,1,2,2,Travel_Frequently,16,Yes,4,2,1,3,4,3,80,1,Y,Yes
EMP2353,31,31-45,Female,Married,Research & Development,Research Scientist,West,3,Life Sciences,7890,12,2,16,6,9,1,Travel_Rarely,2,No,1,3,1,2,2,3,80,1,Y,No
EMP2354,45,31-45,Male,Single,Research & Development,Research Scientist,East,3,Other,8572,13,0,0,0,4,4,Travel_Rarely,1,No,3,4,4,3,4,3,80,1,Y,No
EMP2355,33,31-45,Female,Married,Research & Development,Laboratory Technician,North,1,Marketing,9184,23,1,1,3,2,2,Travel_Rarely,1,Yes,1,2,1,3,4,3,80,1,Y,Yes
EMP2356,34,31-45,Male,Married,Human Resources,Human Resources,East,1,Marketing,6748,11,0,13,3,1,4,Non-Travel,20,No,3,2,1,4,4,4,80,1,Y,No
EMP2357,35,31-45,Female,Married,Human Resources,Human Resources,South,2,Human Resources,5092,20,0,6,3,3,2,Travel_Rarely,2,No,2,3,3,3,1,3,80,1,Y,No
EMP2358,18,18-30,Male,Married,Research & Development,Healthcare Representative,East,4,Human Resources,4985,15,1,0,6,1,2,Travel_Rarely,3,Yes,3,3,4,3,3,3,80,1,Y,No
EMP2359,33,31-45,Male,Divorced,Sales,Sales Representative,South,2,Life Sciences,5705,13,0,4,5,7,6,Travel_Rarely,3,Yes,4,2,3,2,3,3,80,1,Y,No
EMP2360,30,18-30,Male,Single,Research & Development,Manufacturing Director,West,3,Life Sciences,7583,22,0,1,5,2,5,Travel_Rarely,3,No,2,3,3,3,3,3,80,1,Y,No
EMP2361,30,18-30,Male,Divorced,Human Resources,Manager,West,5,Marketing,6264,14,1,1,2,1,2,Travel_Rarely,9,No,1,1,3,1,3,3,80,1,Y,No
EMP2362,46,46+,Male,Single,Sales,Manager,East,4,Life Sciences,7626,25,0,19,5,3,4,Travel_Rarely,27,No,3,3,3,4,3,3,80,1,Y,No
EMP2363,24,18-30,Male,Single,Research & Development,Healthcare Representative,North,2,Medical,6551,14,0,10,2,1,2,Travel_Rarely,3,No,4,3,1,2,4,4,80,1,Y,No
EMP2364,45,31-45,Female,Married,Research & Development,Healthcare Representative,West,4,Medical,8589,16,0,8,0,3,1,Travel_Frequently,4,Yes,4,3,1,3,3,3,80,1,Y,No
EMP2365,34,31-45,Female,Single,Research & Development,Laboratory Technician,East,1,Human Resources,4462,20,0,1,8,0,2,Non-Travel,13,No,1,3,3,3,3,3,80,1,Y,Yes
EMP2366,31,31-45,Female,Single,Sales,Manager,East,3,Medical,8072,17,0,0,8,3,5,Travel_Rarely,5,No,2,2,4,3,3,3,80,1,Y,No
EMP2367,44,31-45,Female,Single,Research & Development,Research Scientist,South,4,Marketing,9933,17,0,14,1,3,5,Travel_Rarely,23,No,4,2,4,3,3,3,80,1,Y,No
EMP2368,38,31-45,Female,Divorced,Human Resources,Manager,West,3,Life Sciences,5497,25,0,0,9,3,1,Travel_Rarely,6,No,4,1,4,2,3,3,80,1,Y,No
EMP2369,39,31-45,Male,Single,Sales,Sales Representative,East,3,Marketing,7488,24,1,3,5,4,3,Travel_Rarely,3,Yes,3,3,4,1,3,3,80,1,Y,Yes
EMP2370,42,31-45,Male,Married,Sales,Sales Representative,North,2,Life Sciences,5920,25,0,2,2,0,3,Travel_Rarely,29,No,2,3,1,4,3,3,80,1,Y,No
EMP2371,32,31-45,Female,Married,Human Resources,Human Resources,South,3,Technical Degree,5829,21,1,5,1,2,2,Travel_Rarely,4,Yes,2,2,4,2,1,3,80,1,Y,No
EMP2372,28,18-30,Female,Single,Sales,Sales Representative,West,3,Life Sciences,7123,18,3,2,14,2,3,Non-Travel,2,Yes,1,3,4,4,3,3,80,1,Y,No
EMP2373,26,18-30,Male,Married,Research & Development,Healthcare Representative,North,3,Marketing,8052,13,0,2,4,2,2,Travel_Rarely,1,No,4,3,3,3,3,3,80,1,Y,No
EMP2374,28,18-30,Male,Single,Research & Development,Laboratory Technician,West,5,Life Sciences,8983,15,0,13,1,9,1,Travel_Frequently,29,Yes,1,3,2,3,3,3,80,1,Y,Yes
EMP2375,60,46+,Male,Single,Sales,Sales Representative,East,4,Life Sciences,9793,22,1,6,4,1,3,Travel_Rarely,12,No,3,2,3,1,4,3,80,1,Y,No
EMP2376,46,46+,Female,Single,Human Resources,Human Resources,East,4,Medical,9610,20,0,1,3,4,2,Travel_Rarely,4,Yes,3,2,3,3,3,3,80,1,Y,Yes
EMP2377,23,18-30,Male,Single,Research & Development,Research Scientist,South,3,Medical,6107,16,1,9,2,2,2,Travel_Rarely,15,Yes,2,2,2,3,2,3,80,1,Y,Yes
EMP2378,23,18-30,Female,Single,Research & Development,Healthcare Representative,North,3,Life Sciences,6373,24,0,1,4,3,1,Travel_Rarely,7,No,2,3,3,3,3,3,80,1,Y,No
EMP2379,41,31-45,Female,Single,Research & Development,Manufacturing Director,West,4,Life Sciences,5566,22,0,3,3,5,3,Travel_Rarely,3,Yes,3,3,4,4,4,3,80,1,Y,No
EMP2380,42,31-45,Female,Married,Research & Development,Research Scientist,South,4,Marketing,8648,16,0,7,4,1,2,Travel_Rarely,12,Yes,2,3,4,1,4,3,80,1,Y,No
EMP2381,38,31-45,Male,Married,Sales,Manager,West,3,Medical,8035,22,0,2,9,5,2,Travel_Frequently,12,No,2,3,1,4,3,3,80,1,Y,Yes
EMP2382,34,31-45,Male,Divorced,Research & Development,Healthcare Representative,South,1,Life Sciences,7262,18,0,3,17,0,3,Travel_Rarely,6,Yes,2,4,2,2,2,3,80,1,Y,No
EMP2383,33,31-45,Male,Single,Human Resources,Human Resources,North,1,Marketing,5091,23,0,9,4,3,1,Travel_Frequently,1,Yes,4,2,3,2,3,3,80,1,Y,No
EMP2384,36,31-45,Male,Married,Sales,Manager,North,3,Life Sciences,8193,15,0,19,10,5,4,Non-Travel,1,No,4,2,4,2,3,3,80,1,Y,No
EMP2385,37,31-45,Female,Divorced,Research & Development,Research Scientist,East,3,Medical,7871,15,1,5,7,1,2,Travel_Rarely,13,Yes,3,3,3,2,3,3,80,1,Y,No
EMP2386,18,18-30,Male,Single,Research & Development,Healthcare Representative,West,4,Life Sciences,7759,11,0,0,1,5,2,Travel_Rarely,15,No,4,1,3,3,3,3,80,1,Y,Yes
EMP2387,34,31-45,Male,Married,Research & Development,Healthcare Representative,South,2,Medical,7903,11,2,2,10,1,1,Travel_Frequently,10,Yes,3,3,1,2,3,4,80,1,Y,No
EMP2388,26,18-30,Male,Married,Sales,Sales Executive,South,2,Life Sciences,7689,16,0,3,0,5,1,Travel_Rarely,16,Yes,3,3,3,3,3,3,80,1,Y,Yes
EMP2389,36,31-45,Female,Divorced,Human Resources,Human Resources,South,3,Other,7287,20,0,2,1,2,4,Travel_Rarely,11,No,4,3,4,1,3,4,80,1,Y,No
EMP2390,65,46+,Male,Married,Research & Development,Laboratory Technician,East,3,Life Sciences,10931,20,0,4,4,4,2,Travel_Rarely,20,No,3,2,3,2,3,3,80,1,Y,Yes
EMP2391,37,31-45,Female,Married,Sales,Sales Representative,South,2,Life Sciences,6767,15,1,7,2,7,3,Non-Travel,1,Yes,1,2,4,2,3,3,80,1,Y,No
EMP2392,31,31-45,Male,Married,Sales,Sales Executive,West,3,Life Sciences,6176,21,1,0,3,2,1,Travel_Rarely,4,No,4,3,3,4,3,3,80,1,Y,No
EMP2393,42,31-45,Male,Married,Sales,Manager,South,3,Human Resources,8248,20,0,2,6,1,3,Travel_Rarely,5,Yes,4,3,4,1,2,3,80,1,Y,No
EMP2394,41,31-45,Male,Married,Research & Development,Laboratory Technician,South,4,Medical,10483,16,0,4,0,6,4,Non-Travel,3,Yes,2,3,1,4,3,3,80,1,Y,No
EMP2395,41,31-45,Male,Divorced,Research & Development,Healthcare Representative,North,3,Marketing,7540,25,3,2,16,1,2,Travel_Rarely,11,No,4,1,1,2,3,3,80,1,Y,No
EMP2396,43,31-45,Female,Married,Research & Development,Manufacturing Director,West,3,Human Resources,8142,19,1,33,2,4,2,Travel_Rarely,21,Yes,2,2,1,3,2,3,80,1,Y,No
EMP2397,57,46+,Male,Single,Research & Development,Laboratory Technician,North,3,Human Resources,9591,18,0,3,11,7,5,Travel_Rarely,4,No,2,4,3,2,3,3,80,1,Y,No
EMP2398,23,18-30,Male,Divorced,Sales,Manager,North,4,Marketing,7361,17,1,14,1,4,3,Travel_Rarely,25,Yes,3,3,2,2,3,3,80,1,Y,No
EMP2399,41,31-45,Female,Married,Research & Development,Research Scientist,East,1,Life Sciences,7894,17,0,15,3,1,1,Travel_Rarely,6,No,2,3,3,4,2,3,80,1,Y,No
EMP2400,27,18-30,Female,Married,Research & Development,Manufacturing Director,East,4,Technical Degree,8655,16,0,12,2,1,2,Travel_Rarely,6,No,3,3,4,3,3,4,80,1,Y,No
EMP2401,38,31-45,Female,Married,Sales,Sales Representative,South,3,Life Sciences,9708,16,1,0,4,1,1,Travel_Rarely,8,No,1,3,3,2,2,3,80,1,Y,No
EMP2402,25,18-30,Male,Divorced,Sales,Sales Executive,South,4,Marketing,5933,11,1,20,0,2,4,Travel_Rarely,2,Yes,1,2,2,1,3,3,80,1,Y,No
EMP2403,30,18-30,Male,Married,Sales,Manager,West,4,Marketing,7831,22,0,0,2,1,3,Travel_Rarely,4,No,3,3,4,2,3,4,80,1,Y,No
EMP2404,34,31-45,Female,Married,Research & Development,Healthcare Representative,North,3,Marketing,8104,17,2,0,0,5,5,Travel_Rarely,7,No,3,3,3,4,3,3,80,1,Y,No
EMP2405,46,46+,Female,Divorced,Research & Development,Laboratory Technician,West,3,Medical,8702,15,1,3,3,2,0,Travel_Rarely,25,No,1,3,3,4,3,3,80,1,Y,Yes
EMP2406,46,46+,Female,Single,Research & Development,Research Scientist,East,2,Medical,9007,17,0,1,13,8,2,Travel_Frequently,9,No,4,2,4,3,2,3,80,1,Y,No
EMP2407,24,18-30,Male,Single,Research & Development,Manufacturing Director,South,4,Human Resources,6999,16,0,1,0,6,1,Travel_Rarely,3,No,3,2,4,3,3,3,80,1,Y,Yes
EMP2408,37,31-45,Female,Married,Research & Development,Healthcare Representative,South,3,Life Sciences,8347,18,0,2,4,7,2,Travel_Rarely,1,No,1,3,3,4,1,4,80,1,Y,No
EMP2409,29,18-30,Female,Married,Research & Development,Laboratory Technician,North,3,Life Sciences,5753,13,0,1,5,1,1,Travel_Rarely,29,No,2,2,4,3,3,3,80,1,Y,No
EMP2410,23,18-30,Male,Married,Human Resources,Manager,East,3,Medical,5193,18,1,8,0,3,2,Travel_Rarely,6,No,4,3,3,4,3,3,80,1,Y,No
EMP2411,32,31-45,Female,Married,Sales,Manager,South,4,Other,8517,23,0,1,1,2,3,Non-Travel,25,No,3,2,3,3,3,3,80,1,Y,No
EMP2412,31,31-45,Female,Married,Sales,Manager,South,2,Life Sciences,7590,17,0,5,0,1,1,Travel_Rarely,7,Yes,1,2,3,2,2,3,80,1,Y,No
EMP2413,55,46+,Male,Married,Sales,Sales Executive,East,3,Life Sciences,9011,11,2,30,1,3,2,Travel_Rarely,8,No,1,3,3,4,1,3,80,1,Y,No
EMP2414,37,31-45,Male,Divorced,Sales,Sales Executive,West,3,Life Sciences,6716,13,3,3,0,6,4,Travel_Rarely,11,No,3,3,3,3,3,3,80,1,Y,No
EMP2415,23,18-30,Female,Married,Research & Development,Laboratory Technician,South,3,Life Sciences,7830,20,1,7,1,0,6,Travel_Rarely,3,No,2,3,4,3,2,3,80,1,Y,No
EMP2416,29,18-30,Male,Divorced,Human Resources,Human Resources,West,3,Human Resources,7803,14,1,24,1,1,2,Travel_Rarely,10,Yes,3,2,2,2,4,3,80,1,Y,No
EMP2417,43,31-45,Male,Divorced,Sales,Sales Representative,South,3,Marketing,7245,24,1,1,6,1,4,Non-Travel,6,No,4,3,3,3,2,3,80,1,Y,No
EMP2418,52,46+,Male,Single,Sales,Manager,North,3,Medical,6713,19,1,3,6,5,2,Non-Travel,10,No,2,2,3,3,3,3,80,1,Y,No
EMP2419,21,18-30,Male,Married,Research & Development,Manufacturing Director,North,4,Medical,7618,22,0,13,6,8,2,Travel_Rarely,16,No,4,1,4,2,3,3,80,1,Y,No
EMP2420,18,18-30,Female,Single,Human Resources,Manager,South,1,Marketing,5736,16,0,18,3,0,4,Travel_Rarely,1,No,4,3,2,3,3,3,80,1,Y,No
EMP2421,55,46+,Male,Divorced,Research & Development,Laboratory Technician,North,3,Life Sciences,10104,25,1,6,1,2,3,Travel_Rarely,8,No,4,2,4,3,3,3,80,1,Y,Yes
EMP2422,40,31-45,Male,Married,Research & Development,Manufacturing Director,North,2,Life Sciences,9678,17,0,1,2,7,4,Travel_Rarely,1,No,4,3,4,3,3,4,80,1,Y,No
EMP2423,26,18-30,Female,Single,Sales,Sales Executive,West,1,Medical,7463,24,0,16,1,2,3,Travel_Rarely,1,Yes,4,4,3,4,1,3,80,1,Y,No
